363.3470764160156,357.0902099609375
363.2138366699219,352.6109619140625
3.381892681121826
3.340775489807129
3.358311176300049
3.337697982788086
3.3526113033294678
3.360483169555664
3.3568506240844727
3.3636388778686523
3.357673406600952
3.343122959136963
3.3434391021728516
3.3581197261810303
3.346503734588623
3.218143081665039
3.197781801223755
3.2167672634124758
